date,year,weekday,split,O79,C79,H79,L79,R79,n_w_bars,ATR_ref,class,prev_class,y,y_1000,y_1100,dual_same_bar,is_event,is_holiday,is_early_close,excl_reason,primary_ok,all_days_ok,range_expansion,chop
2025-07-14,2025,0,OOS,23375.75,23389.75,23403.0,23358.5,44.5,120,65.125,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,4.050561797752809,False
2025-07-15,2025,1,OOS,23663.75,23697.5,23702.0,23629.25,72.75,120,64.375,consolidation,consolidation,high,high,high,False,True,False,False,,False,True,1.7422680412371134,False
2025-07-16,2025,2,OOS,23512.5,23565.5,23579.0,23489.25,89.75,120,64.375,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,2.83008356545961,False
2025-07-17,2025,3,OOS,23588.0,23639.0,23641.0,23566.0,75.0,120,64.375,expansion↑,expansion↑,low,low,low,False,False,False,False,,True,True,2.53,False
2025-07-18,2025,4,OOS,23760.75,23761.75,23766.75,23745.25,21.5,120,64.375,compression,expansion↑,high,high,high,False,False,False,False,,True,True,5.732558139534884,False
2025-07-21,2025,0,OOS,23785.25,23733.0,23786.5,23731.75,54.75,120,63.125,consolidation,compression,high,high,high,False,False,False,False,,True,True,3.1963470319634704,False
2025-07-22,2025,1,OOS,23791.25,23828.5,23835.25,23787.75,47.5,120,61.375,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,5.089473684210526,False
2025-07-23,2025,2,OOS,23759.75,23731.75,23762.75,23724.25,38.5,120,58.0,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.811688311688312,False
2025-07-24,2025,3,OOS,23865.5,23852.0,23896.75,23821.25,75.5,120,55.25,consolidation,consolidation,low,neither,low,False,False,False,False,,True,True,1.3609271523178808,False
2025-07-25,2025,4,OOS,23878.75,23864.25,23883.0,23853.5,29.5,120,55.25,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.3389830508474576,False
2025-07-28,2025,0,OOS,23987.75,24006.5,24015.0,23980.25,34.75,120,53.375,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.6546762589928057,False
2025-07-29,2025,1,OOS,24092.75,24070.5,24107.5,24066.5,41.0,120,51.125,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,5.225609756097561,False
2025-07-30,2025,2,OOS,23998.5,23986.25,24016.0,23965.5,50.5,120,46.0,consolidation,consolidation,low,low,low,False,True,False,False,,False,True,1.7920792079207921,False
2025-07-31,2025,3,OOS,24270.75,24299.5,24306.0,24246.75,59.25,120,46.0,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,4.5358649789029535,False
2025-08-01,2025,4,OOS,23546.75,23570.75,23661.5,23541.0,120.5,120,46.0,consolidation,consolidation,low,low,low,False,True,False,False,,False,True,2.454356846473029,False
2025-08-04,2025,0,OOS,23554.25,23569.25,23575.75,23525.5,50.25,120,49.0,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.54228855721393,False
2025-08-05,2025,1,OOS,23878.5,23854.75,23898.25,23837.0,61.25,120,48.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,4.63265306122449,False
2025-08-06,2025,2,OOS,23639.0,23672.5,23690.75,23631.5,59.25,120,50.375,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,3.831223628691983,False
2025-08-07,2025,3,OOS,24108.25,24094.0,24133.0,24069.75,63.25,120,52.625,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,3.067193675889328,False
2025-08-08,2025,4,OOS,24061.25,24027.5,24076.0,24012.25,63.75,120,55.25,expansion↓,consolidation,high,high,high,False,False,False,False,,True,True,2.7137254901960786,False
2025-08-11,2025,0,OOS,24218.25,24212.0,24250.25,24201.75,48.5,120,57.0,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,1.788659793814433,False
2025-08-12,2025,1,OOS,24127.75,24263.0,24316.25,24102.5,213.75,120,57.0,expansion↑,consolidation,high,neither,neither,False,True,False,False,,False,True,1.1649122807017545,False
2025-08-13,2025,2,OOS,24485.75,24513.75,24527.25,24478.25,49.0,120,57.0,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,3.5969387755102042,False
2025-08-14,2025,3,OOS,24426.0,24325.25,24460.75,24287.25,173.5,120,52.625,expansion↓,consolidation,high,neither,high,False,False,False,False,,True,True,0.9596541786743515,True
2025-08-15,2025,4,OOS,24406.25,24399.75,24421.25,24379.0,42.25,120,52.625,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,4.431952662721893,False
2025-08-18,2025,0,OOS,24285.75,24267.5,24286.0,24240.25,45.75,120,52.625,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.300546448087432,False
2025-08-19,2025,1,OOS,24253.0,24241.25,24277.0,24233.0,44.0,120,50.375,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,5.818181818181818,False
2025-08-20,2025,2,OOS,23920.0,23917.5,23946.0,23879.75,66.25,120,50.375,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,5.992452830188679,False
2025-08-21,2025,3,OOS,23803.5,23713.25,23828.25,23709.25,119.0,120,54.875,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,1.615546218487395,False
2025-08-22,2025,4,OOS,23759.75,23740.5,23774.75,23733.5,41.25,120,54.875,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,10.775757575757575,False
2025-08-25,2025,0,OOS,23977.75,23974.25,23995.0,23956.75,38.25,120,54.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,4.522875816993464,False
2025-08-26,2025,1,OOS,23987.25,23960.5,23988.75,23933.5,55.25,120,54.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.2941176470588234,False
2025-08-27,2025,2,OOS,24096.75,24077.75,24115.0,24057.5,57.5,120,57.25,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.491304347826087,False
2025-08-28,2025,3,OOS,24103.75,24126.75,24147.75,24076.75,71.0,120,58.375,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.538732394366197,False
2025-08-29,2025,4,OOS,24124.0,24159.75,24175.5,24115.75,59.75,120,58.375,expansion↑,consolidation,low,low,low,False,False,False,False,,True,True,4.2301255230125525,False
2025-09-01,2025,0,OOS,23979.0,23967.0,23988.25,23940.25,48.0,120,58.375,consolidation,expansion↑,,,,False,False,True,False,holiday,False,False,,
2025-09-02,2025,1,OOS,23744.5,23601.25,23754.25,23554.25,200.0,120,58.375,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,1.27375,False
2025-09-03,2025,2,OOS,23934.0,23919.5,23952.5,23893.75,58.75,120,58.375,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,2.6425531914893616,False
2025-09-04,2025,3,OOS,24006.75,23980.0,24016.75,23963.5,53.25,120,58.125,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.7417840375586855,False
2025-09-05,2025,4,OOS,24275.0,24363.25,24365.0,24219.5,145.5,120,56.375,expansion↑,consolidation,high,high,high,False,True,False,False,,False,True,2.7285223367697595,False
2025-09-08,2025,0,OOS,24266.25,24268.25,24276.25,24237.5,38.75,120,56.375,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,3.0,False
2025-09-09,2025,1,OOS,24337.25,24334.25,24351.25,24305.75,45.5,120,56.375,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.8956043956043955,False
2025-09-10,2025,2,OOS,24416.25,24498.75,24538.25,24415.75,122.5,120,54.25,expansion↑,consolidation,low,low,low,False,False,False,False,,True,True,0.8510204081632653,True
2025-09-11,2025,3,OOS,24442.0,24443.75,24470.0,24332.0,138.0,120,56.375,consolidation,expansion↑,high,high,high,False,True,False,False,,False,True,0.9873188405797102,True
2025-09-12,2025,4,OOS,24516.75,24535.0,24542.75,24503.5,39.25,120,56.375,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.9044585987261144,False
2025-09-15,2025,0,OOS,24624.25,24666.25,24669.5,24623.0,46.5,120,56.375,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.5483870967741935,False
2025-09-16,2025,1,OOS,24881.0,24860.0,24883.75,24841.0,42.75,120,56.375,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.2982456140350878,False
2025-09-17,2025,2,OOS,24754.25,24779.75,24782.5,24743.0,39.5,120,56.375,consolidation,consolidation,high,high,high,False,True,False,False,,False,True,3.6139240506329116,False
2025-09-18,2025,3,OOS,24960.5,24958.0,25019.25,24955.5,63.75,120,54.25,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.407843137254902,False
2025-09-19,2025,4,OOS,24978.75,24993.5,25011.25,24969.5,41.75,120,54.25,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.622754491017964,False
2025-09-22,2025,0,OOS,25034.0,25053.75,25062.5,25022.25,40.25,120,54.25,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.0683229813664594,False
2025-09-23,2025,1,OOS,25258.5,25263.75,25267.5,25229.5,38.0,120,54.25,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.111842105263158,False
2025-09-24,2025,2,OOS,25159.75,25135.0,25169.25,25126.0,43.25,120,50.625,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,5.109826589595376,False
2025-09-25,2025,3,OOS,24945.25,24822.75,24947.75,24802.25,145.5,120,47.25,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,1.8848797250859106,False
2025-09-26,2025,4,OOS,24856.0,24959.25,25004.0,24847.0,157.0,120,47.25,expansion↑,expansion↓,low,neither,low,False,False,False,False,,True,True,1.35828025477707,False
2025-09-29,2025,0,OOS,25146.25,25153.75,25166.0,25110.25,55.75,120,47.25,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,2.596412556053812,False
2025-09-30,2025,1,OOS,25065.25,25088.5,25101.5,25044.5,57.0,120,49.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.4649122807017543,False
2025-10-01,2025,2,OOS,24993.5,25033.5,25062.0,24987.5,74.5,120,49.875,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,2.8523489932885906,False
2025-10-02,2025,3,OOS,25367.75,25417.75,25420.75,25364.0,56.75,120,49.875,expansion↑,expansion↑,high,high,high,False,False,False,False,,True,True,3.0881057268722465,False
2025-10-03,2025,4,OOS,25420.25,25377.0,25427.5,25359.5,68.0,120,51.125,expansion↓,expansion↑,low,low,low,False,True,False,False,,False,True,1.7205882352941178,False
2025-10-06,2025,0,OOS,25430.0,25445.0,25498.0,25385.0,113.0,120,51.125,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,1.002212389380531,False
2025-10-07,2025,1,OOS,25433.75,25510.25,25512.25,25426.5,85.75,120,56.25,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,3.2653061224489797,False
2025-10-08,2025,2,OOS,25354.75,25316.75,25361.0,25299.0,62.0,120,56.875,expansion↓,expansion↑,high,high,high,False,False,False,False,,True,True,3.0161290322580645,False
2025-10-09,2025,3,OOS,25574.5,25588.0,25597.75,25567.0,30.75,120,56.875,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,4.691056910569106,False
2025-10-10,2025,4,OOS,25555.0,25549.25,25591.5,25545.25,46.25,120,56.25,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,15.508108108108107,False
2025-10-13,2025,0,OOS,25111.0,25042.25,25122.75,24989.5,133.25,120,56.25,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,1.4183864915572233,False
2025-10-14,2025,1,OOS,24803.75,24871.75,24921.5,24801.25,120.25,120,56.875,expansion↑,expansion↓,low,low,low,False,False,False,False,,True,True,3.4781704781704783,False
2025-10-15,2025,2,OOS,25222.5,25274.75,25281.0,25194.25,86.75,120,59.5,expansion↑,expansion↑,low,low,low,False,False,False,False,,True,True,2.7406340057636887,False
2025-10-16,2025,3,OOS,25305.75,25338.0,25356.0,25276.5,79.5,120,62.875,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,2.9371069182389937,False
2025-10-17,2025,4,OOS,24822.5,24992.75,25059.25,24818.0,241.25,120,65.0,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,1.1948186528497409,False
2025-10-20,2025,0,OOS,25301.5,25384.25,25385.5,25294.5,91.0,120,71.25,expansion↑,expansion↑,high,high,high,False,False,False,False,,True,True,2.5357142857142856,False
2025-10-21,2025,1,OOS,25537.75,25550.75,25571.75,25530.5,41.25,120,77.0,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,2.993939393939394,False
2025-10-22,2025,2,OOS,25542.25,25518.25,25547.0,25463.0,84.0,120,77.0,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.4047619047619047,False
2025-10-23,2025,3,OOS,25304.5,25253.0,25309.5,25193.5,116.0,120,81.75,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.875,False
2025-10-24,2025,4,OOS,25622.75,25709.0,25779.75,25600.5,179.25,120,81.75,consolidation,consolidation,high,high,high,False,True,False,False,,False,True,0.6638772663877266,True
2025-10-27,2025,0,OOS,26099.5,26088.5,26105.0,26067.5,37.5,120,81.75,compression,consolidation,high,high,high,False,False,False,False,,True,True,3.026666666666667,False
2025-10-28,2025,1,OOS,26235.0,26266.5,26281.5,26233.75,47.75,120,81.75,consolidation,compression,high,high,high,False,False,False,False,,True,True,1.8586387434554974,False
2025-10-29,2025,2,OOS,26509.25,26519.25,26553.25,26500.5,52.75,120,81.75,consolidation,consolidation,high,high,high,False,True,False,False,,False,True,2.0473933649289098,False
2025-10-30,2025,3,OOS,26491.5,26351.25,26543.5,26346.75,196.75,120,81.75,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,1.2210927573062262,False
2025-10-31,2025,4,OOS,26440.25,26472.75,26530.5,26423.25,107.25,120,84.875,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,1.4731934731934733,False
2025-11-03,2025,0,OOS,26407.25,26440.25,26447.0,26389.5,57.5,120,86.25,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,4.356521739130435,False
2025-11-04,2025,1,OOS,26026.0,25974.25,26047.25,25941.0,106.25,120,84.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.1694117647058824,False
2025-11-05,2025,2,OOS,25736.25,25845.75,25852.5,25714.75,137.75,120,85.375,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,2.1814882032667877,False
2025-11-06,2025,3,OOS,26008.75,26022.75,26078.75,26002.75,76.0,120,88.875,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,6.375,False
2025-11-07,2025,4,OOS,25431.0,25373.25,25452.0,25318.25,133.75,120,88.875,consolidation,consolidation,low,low,low,False,True,False,False,,False,True,2.9644859813084112,False
2025-11-10,2025,0,OOS,25800.5,25812.25,25815.5,25769.5,46.0,120,98.625,compression,consolidation,high,high,high,False,False,False,False,,True,True,4.663043478260869,False
2025-11-11,2025,1,OOS,25873.75,25848.0,25896.25,25828.25,68.0,120,88.875,consolidation,compression,high,high,high,False,False,False,False,,True,True,2.463235294117647,False
2025-11-12,2025,2,OOS,25995.0,26058.75,26069.0,25977.5,91.5,120,85.375,expansion↑,consolidation,low,low,low,False,False,False,False,,True,True,3.202185792349727,False
2025-11-13,2025,3,OOS,25843.0,25763.0,25872.25,25757.0,115.25,120,87.5,expansion↓,expansion↑,low,low,low,False,False,False,False,,True,True,2.9761388286334056,False
2025-11-14,2025,4,OOS,25078.5,24975.0,25090.0,24913.5,176.5,120,91.25,expansion↓,expansion↓,low,low,low,False,False,False,False,,True,True,3.638810198300283,False
2025-11-17,2025,0,OOS,25466.5,25320.5,25467.5,25266.5,201.0,120,91.25,expansion↓,expansion↓,low,low,low,False,False,False,False,,True,True,1.537313432835821,False
2025-11-18,2025,1,OOS,25049.25,24987.25,25059.5,24916.0,143.5,120,98.875,consolidation,expansion↓,high,high,high,False,False,False,False,,True,True,3.1759581881533103,False
2025-11-19,2025,2,OOS,24949.0,24917.5,24978.75,24897.25,81.5,120,106.75,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,5.098159509202454,False
2025-11-20,2025,3,OOS,25347.25,25487.5,25521.25,25317.25,204.0,120,106.75,expansion↑,consolidation,high,high,high,False,True,False,False,,False,True,3.911764705882353,False
2025-11-21,2025,4,OOS,24306.0,24491.75,24548.5,24209.0,339.5,120,106.75,expansion↑,expansion↑,high,high,high,False,False,False,False,,True,True,1.3136966126656848,False
2025-11-24,2025,0,OOS,24705.0,24755.75,24820.5,24679.5,141.0,120,106.75,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,2.645390070921986,False
2025-11-25,2025,1,OOS,25126.5,25135.75,25231.75,25122.75,109.0,120,111.25,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.8577981651376145,False
2025-11-26,2025,2,OOS,25435.5,25471.0,25477.0,25375.0,102.0,120,112.125,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.375,False
2025-11-27,2025,3,OOS,25565.25,25559.75,25572.0,25546.75,25.25,120,112.125,compression,consolidation,,,,False,False,True,False,holiday,False,False,,
2025-11-28,2025,4,OOS,25625.0,25638.5,25655.5,25619.25,36.25,29,108.125,compression,compression,low,low,low,False,False,False,True,,True,True,2.9034482758620688,False
2025-12-01,2025,0,OOS,25556.25,25523.5,25564.0,25467.25,96.75,120,107.625,consolidation,compression,high,high,high,False,False,False,False,,True,True,2.498708010335917,False
2025-12-02,2025,1,OOS,25737.0,25754.75,25771.25,25714.5,56.75,120,107.625,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,4.502202643171806,False
2025-12-03,2025,2,OOS,25893.0,25906.25,25934.25,25871.25,63.0,120,105.5,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.0396825396825395,False
2025-12-04,2025,3,OOS,25908.25,25889.0,25931.0,25874.75,56.25,120,99.375,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.6977777777777776,False
2025-12-05,2025,4,OOS,25977.5,25866.25,25992.5,25836.25,156.25,120,99.375,expansion↓,consolidation,high,high,high,False,True,False,False,,False,True,1.3872,False
2025-12-08,2025,0,OOS,26031.0,26060.75,26089.5,26021.25,68.25,120,99.375,consolidation,expansion↓,high,high,high,False,False,False,False,,True,True,3.4358974358974357,False
2025-12-09,2025,1,OOS,25928.75,25869.75,25932.75,25863.5,69.25,120,99.375,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.252707581227437,False
2025-12-10,2025,2,OOS,25922.75,25934.75,25976.5,25883.75,92.75,120,99.375,consolidation,consolidation,low,low,low,False,True,False,False,,False,True,1.5471698113207548,False
2025-12-11,2025,3,OOS,25883.25,25900.25,25957.5,25873.5,84.0,120,99.375,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.1398809523809526,False
